% Case : Normal Case 
% Bus Data
% Bus No      Bus Name         Bus Type       VA in complex#      VB in complex#      VC in complex#      IA in complex#      IB in complex#      IC in complex#   Shunt Cap   Shunt Available
1	   3	      1.06	       0	     -0.53	   0.918	     -0.53	  -0.918	     20.17	  0.5089	    -10.53	   17.22	    -9.646	  -17.73    0.0000    0.0000
2	   2	    0.9579	 -0.4127	   -0.1215	   1.036	   -0.8363	 -0.6232	     -3.33	   -5.55	     6.471	 -0.1089	    -3.141	   5.659    0.0000    0.0000
3	   0	    0.8615	 -0.4958	 -0.001393	   0.994	   -0.8601	 -0.4982	  -0.08932	  0.1355	  -0.07272	 -0.1451	     0.162	0.009588    0.0000    0.1000
4	   4	    0.8097	  -0.607	    0.1208	   1.005	   -0.9306	 -0.3978	    -2.486	  -2.565	     3.464	   -0.87	   -0.9787	   3.435    0.0000    0.0000
5	   2	    0.6104	 -0.8047	    0.3917	   0.931	    -1.002	 -0.1263	    -5.762	   2.653	    0.5834	  -6.317	     5.179	   3.663    0.0000    0.0000
6	   4	    0.7416	 -0.6857	     0.223	  0.9851	   -0.9646	 -0.2994	    -1.476	  -1.597	     2.121	 -0.4801	   -0.6447	   2.077    0.0000    0.4000
7	   0	    0.6508	 -0.7347	    0.3109	   0.931	   -0.9617	 -0.1963	   -0.4254	   1.485	    -1.073	  -1.111	     1.499	 -0.3741    0.0000    0.2000
8	   2	    0.7136	 -0.7147	    0.2622	  0.9754	   -0.9758	 -0.2607	    -1.631	  0.8896	   0.04521	  -1.858	     1.586	  0.9679    0.0000    0.0000
9	   4	     0.643	 -0.8314	    0.3985	  0.9725	    -1.041	 -0.1412	    0.2077	  0.1606	   -0.2429	 0.09962	    0.0352	 -0.2602    0.0000    0.0000
10	   0	    0.5808	 -0.8987	    0.4879	  0.9524	    -1.069	-0.05364	  -0.08216	  0.3343	   -0.2484	 -0.2383	    0.3306	  -0.096    0.1900    0.3100
11	   2	    0.6619	 -0.8559	    0.4103	   1.001	    -1.072	 -0.1453	   -0.2358	 -0.1824	    0.2758	  -0.113	  -0.04003	  0.2954    0.0000    0.0000
12	   4	    0.6221	 -0.8546	    0.4291	   0.966	    -1.051	 -0.1114	   -0.6124	  0.3406	   0.01122	 -0.7006	    0.6011	    0.36    0.0000    0.0000
13	   2	    0.6303	 -0.8659	    0.4347	  0.9788	    -1.065	 -0.1129	   -0.1617	 -0.1177	    0.1828	-0.08118	  -0.02108	  0.1989    0.0000    0.0000
14	   0	    0.5579	 -0.8507	    0.4578	  0.9085	    -1.016	-0.05779	   -0.1216	  0.3575	   -0.2488	 -0.2841	    0.3704	-0.07341    0.0000    0.2000
15	   0	    0.5463	  -0.849	    0.4621	  0.8976	    -1.008	-0.04861	   -0.1388	  0.4902	   -0.3551	 -0.3653	    0.4939	 -0.1249    0.0000    0.1000
16	   0	    0.5781	 -0.8631	    0.4584	  0.9322	    -1.037	-0.06909	  -0.02615	  0.2257	   -0.1824	 -0.1355	    0.2086	-0.09021    0.0000    0.3000
17	   0	    0.5627	 -0.8812	    0.4818	  0.9279	    -1.044	 -0.0467	  0.002458	  0.6143	   -0.5332	  -0.305	    0.5307	 -0.3093    0.0000    0.2000
18	   0	    0.5057	  -0.854	    0.4867	  0.8649	   -0.9924	-0.01095	  -0.05175	  0.1942	   -0.1423	 -0.1419	    0.1941	-0.05228    0.0000    0.1000
19	   0	    0.4958	 -0.8597	    0.4966	  0.8592	   -0.9924	0.0004615	   -0.1089	  0.6002	   -0.4654	 -0.3944	    0.5743	 -0.2058    0.0000    0.1000
20	   0	    0.5129	 -0.8692	    0.4963	  0.8788	    -1.009	-0.009547	  -0.03066	  0.1337	   -0.1005	-0.09342	    0.1312	-0.04033    0.0000    0.1000
21	   0	    0.5399	 -0.8791	    0.4914	  0.9072	    -1.031	-0.02801	   0.02232	   1.208	    -1.057	 -0.5846	     1.035	 -0.6233    0.0000    0.1000
22	   4	    0.5412	 -0.8799	    0.4914	  0.9086	    -1.033	-0.02872	   0.03973	 0.02451	  -0.04109	 0.02215	  0.001361	-0.04666    0.0000    0.0000
23	   0	    0.5148	 -0.8494	    0.4783	  0.8705	    -0.993	-0.02108	  -0.01752	  0.2154	   -0.1778	 -0.1229	    0.1953	-0.09253    0.0000    0.0000
24	   0	     0.503	 -0.8622	    0.4952	  0.8667	   -0.9981	-0.004525	   0.08434	  0.6547	   -0.6091	 -0.2543	    0.5248	 -0.4004    0.0430    0.0570
25	   4	    0.5169	 -0.8758	       0.5	  0.8856	    -1.017	-0.009774	   -0.2759	 -0.1628	     0.279	 -0.1575	  -0.00307	  0.3204    0.0000    0.0000
26	   0	    0.4698	 -0.8391	    0.4918	  0.8264	   -0.9616	 0.01273	   0.01853	  0.2606	   -0.2349	 -0.1143	    0.2164	 -0.1463    0.0000    0.0000
27	   4	    0.5502	 -0.8625	    0.4718	  0.9077	    -1.022	-0.04525	     0.522	  0.3335	   -0.5498	  0.2853	   0.02778	 -0.6188    0.0000    0.0000
28	   4	    0.7135	 -0.7106	    0.2587	  0.9732	   -0.9722	 -0.2626	   -0.2701	 -0.2712	    0.3699	 -0.0983	  -0.09981	  0.3695    0.0000    0.0000
29	   0	    0.4626	 -0.9194	    0.5649	  0.8603	    -1.027	 0.05908	  -0.01525	  0.1493	   -0.1216	-0.08783	    0.1369	-0.06142    0.0000    0.0000
30	   0	    0.4026	 -0.9957	     0.661	  0.8465	    -1.064	  0.1492	   -0.1266	  0.5865	   -0.4446	 -0.4029	    0.5712	 -0.1836    0.2000    0.0000
