% Case : Normal Case 
% Bus Data
% Bus No      Bus Name         Bus Type       VA in complex#      VB in complex#      VC in complex#      IA in complex#      IB in complex#      IC in complex#   Shunt Cap   Shunt Available
1	   3	      1.06	       0	     -0.53	   0.918	     -0.53	  -0.918	     2.086	 0.07786	     -1.11	   1.767	   -0.9755	  -1.845    0.0000    0.0000
2	   2	      1.04	-0.08451	   -0.4466	  0.9425	    -0.593	  -0.858	    0.1484	 -0.3404	    0.2206	  0.2988	    -0.369	 0.04165    0.0000    0.0000
3	   0	     1.015	 -0.1042	   -0.4172	   0.931	   -0.5976	 -0.8268	  -0.06657	 0.04208	 -0.003158	-0.07869	   0.06973	 0.03661    0.0000    0.1000
4	   4	     1.004	 -0.1254	   -0.3935	  0.9324	   -0.6107	  -0.807	  -0.04023	  0.2846	   -0.2263	 -0.1771	    0.2666	 -0.1074    0.0000    0.0000
5	   2	    0.9795	 -0.2462	   -0.2766	  0.9714	    -0.703	 -0.7252	   -0.9887	 -0.1076	    0.5875	 -0.8024	    0.4011	    0.91    0.0000    0.0000
6	   4	    0.9972	   -0.16	   -0.3601	  0.9436	   -0.6372	 -0.7836	 0.0008066	0.005497	 -0.005164	-0.00205	  0.004357	-0.003447    0.0000    0.4000
7	   0	    0.9588	 -0.2169	   -0.2915	  0.9388	   -0.6673	 -0.7219	   -0.6054	  0.4784	   -0.1116	 -0.7635	     0.717	  0.2851    0.0000    0.2000
8	   2	     0.995	 -0.1733	   -0.3474	  0.9484	   -0.6476	  -0.775	   -0.3068	-0.03028	    0.1796	 -0.2505	    0.1272	  0.2808    0.0000    0.0000
9	   4	     1.034	 -0.1883	   -0.3539	  0.9896	   -0.6801	 -0.8013	   0.03396	  0.1881	   -0.1799	-0.06466	     0.146	 -0.1235    0.0000    0.0000
10	   0	     1.062	 -0.2051	   -0.3536	   1.023	   -0.7089	 -0.8175	    -0.147	 0.08717	 -0.001986	 -0.1709	     0.149	 0.08373    0.1900    0.3100
