% Case : Normal Case 
% Bus Data
% Bus No      Bus Name         Bus Type       VA in complex#      VB in complex#      VC in complex#      IA in complex#      IB in complex#      IC in complex#   Shunt Cap   Shunt Available
1	   3	      1.06	       0	     -0.53	   0.918	     -0.53	  -0.918	     1.757	 0.00768	   -0.8852	   1.518	   -0.8719	  -1.525    0.0000    0.0000
2	   2	     1.041	-0.07078	    -0.459	  0.9366	   -0.5816	 -0.8658	    0.1564	 -0.2892	    0.1722	    0.28	   -0.3286	0.009154    0.0000    0.0000
3	   0	     1.017	-0.08561	   -0.4345	  0.9239	   -0.5828	 -0.8382	  -0.04479	 0.02693	-0.0009245	-0.05225	   0.04571	 0.02533    0.0000    0.1000
4	   4	     1.007	 -0.1032	    -0.414	  0.9234	   -0.5927	 -0.8203	  -0.04284	  0.3195	   -0.2552	 -0.1968	    0.2981	 -0.1226    0.0000    0.0000
5	   2	    0.9867	 -0.2156	   -0.3066	  0.9623	   -0.6801	 -0.7467	   -0.9671	-0.05689	    0.5328	 -0.8091	    0.4343	   0.866    0.0000    0.0000
6	   4	     1.001	 -0.1322	   -0.3862	  0.9333	   -0.6151	 -0.8011	   0.02099	  0.1594	   -0.1486	-0.06155	    0.1276	 -0.0979    0.0000    0.4000
7	   0	     0.976	 -0.1816	   -0.3307	  0.9361	   -0.6453	 -0.7544	   -0.4114	     0.3	  -0.05409	 -0.5063	    0.4655	  0.2063    0.0000    0.2000
8	   2	    0.9995	 -0.1456	   -0.3737	  0.9383	   -0.6258	 -0.7928	   -0.3058	 -0.0388	    0.1865	 -0.2454	    0.1193	  0.2842    0.0000    0.0000
9	   4	      1.04	 -0.1522	   -0.3882	  0.9767	   -0.6517	 -0.8245	    0.0299	  0.2068	   -0.1941	-0.07753	    0.1642	 -0.1293    0.0000    0.0000
10	   0	     1.071	 -0.1645	   -0.3932	    1.01	   -0.6781	 -0.8456	  -0.09993	 0.05483	  0.002484	  -0.114	   0.09745	 0.05913    0.1900    0.3100
