% Case : Normal Case 
% Bus Data
% Bus No      Bus Name         Bus Type       VA in complex#      VB in complex#      VC in complex#      IA in complex#      IB in complex#      IC in complex#   Shunt Cap   Shunt Available
1	   3	      1.06	       0	     -0.53	   0.918	     -0.53	  -0.918	     20.16	  0.5102	    -10.52	    17.2	    -9.637	  -17.71    0.0000    0.0000
2	   2	    0.9581	 -0.4122	    -0.122	   1.036	    -0.836	 -0.6236	     -3.32	  -5.534	     6.452	  -0.108	    -3.133	   5.642    0.0000    0.0000
3	   0	    0.8615	 -0.4958	 -0.001355	   0.994	   -0.8602	 -0.4982	  -0.08932	  0.1355	  -0.07272	 -0.1451	     0.162	0.009582    0.0000    0.1000
4	   4	    0.8097	  -0.607	    0.1209	   1.005	   -0.9306	 -0.3977	    -2.488	  -2.568	     3.468	 -0.8706	   -0.9798	   3.438    0.0000    0.0000
5	   2	    0.6129	 -0.8027	    0.3887	  0.9322	    -1.002	 -0.1295	    -5.484	   2.853	    0.2713	  -6.176	     5.213	   3.323    0.0000    0.0000
6	   4	    0.7415	 -0.6858	    0.2231	   0.985	   -0.9646	 -0.2993	     -1.16	  -1.255	     1.667	 -0.3775	   -0.5064	   1.632    0.0000    0.0000
7	   0	    0.6601	 -0.7528	    0.3219	  0.9481	    -0.982	 -0.1953	   -0.4097	   1.458	    -1.058	  -1.084	     1.467	 -0.3742    0.2000    0.0000
8	   2	    0.7135	 -0.7148	    0.2623	  0.9753	   -0.9758	 -0.2605	    -1.631	  0.8899	   0.04495	  -1.858	     1.586	  0.9677    0.0000    0.0000
9	   4	     0.643	 -0.8313	    0.3985	  0.9725	    -1.041	 -0.1412	      0.21	  0.1624	   -0.2456	  0.1007	    0.0356	 -0.2631    0.0000    0.0000
10	   0	     0.581	 -0.8988	    0.4878	  0.9525	    -1.069	-0.05378	  -0.08218	  0.3343	   -0.2484	 -0.2383	    0.3306	-0.09596    0.1900    0.3100
11	   2	     0.662	 -0.8559	    0.4102	   1.001	    -1.072	 -0.1454	   -0.2358	 -0.1824	    0.2758	  -0.113	  -0.04004	  0.2954    0.0000    0.0000
12	   4	    0.6219	 -0.8547	    0.4293	  0.9659	    -1.051	 -0.1112	   -0.5695	  0.3718	  -0.03725	 -0.6791	    0.6068	  0.3073    0.0000    0.0000
13	   2	    0.6301	  -0.866	    0.4349	  0.9787	    -1.065	 -0.1127	   -0.1617	 -0.1177	    0.1828	-0.08122	  -0.02104	  0.1989    0.0000    0.0000
14	   0	    0.5582	 -0.8524	    0.4591	  0.9096	    -1.017	-0.05722	   -0.1212	   0.357	   -0.2486	 -0.2835	    0.3698	-0.07353    0.0000    0.2000
15	   0	    0.5463	 -0.8522	    0.4649	  0.8992	    -1.011	-0.04702	   -0.1376	  0.4891	   -0.3548	 -0.3637	    0.4924	 -0.1254    0.0000    0.1000
16	   0	    0.5781	 -0.8632	    0.4585	  0.9323	    -1.037	-0.06903	  -0.02614	  0.2257	   -0.1824	 -0.1355	    0.2085	-0.09022    0.0000    0.3000
17	   0	    0.5628	 -0.8813	    0.4818	   0.928	    -1.045	-0.04678	   0.00241	  0.6142	   -0.5331	  -0.305	    0.5307	 -0.3092    0.0000    0.2000
18	   0	    0.5059	  -0.856	    0.4884	  0.8661	   -0.9943	-0.01006	  -0.05147	  0.1939	   -0.1422	 -0.1415	    0.1936	-0.05236    0.0000    0.1000
19	   0	    0.4961	 -0.8611	    0.4977	  0.8602	   -0.9938	0.0009588	   -0.1084	  0.5995	    -0.465	 -0.3936	    0.5734	 -0.2058    0.0000    0.1000
20	   0	    0.5131	 -0.8703	    0.4971	  0.8795	     -1.01	-0.009225	  -0.03059	  0.1336	   -0.1004	-0.09329	     0.131	-0.04032    0.0000    0.1000
21	   0	    0.5402	  -0.879	    0.4911	  0.9073	    -1.031	-0.02834	   0.02194	   1.208	    -1.057	  -0.585	     1.035	  -0.623    0.0000    0.1000
22	   4	    0.5415	 -0.8797	    0.4911	  0.9088	    -1.033	 -0.0291	     0.205	  0.1263	   -0.2119	  0.1144	  0.006847	 -0.2407    0.0000    0.0000
23	   0	    0.5151	 -0.8597	     0.487	  0.8759	    -1.002	-0.01624	  -0.01629	  0.2136	   -0.1768	 -0.1209	    0.1931	-0.09268    0.0000    0.0000
24	   0	    0.5035	 -0.8819	     0.512	   0.877	    -1.015	0.004912	   0.08892	  0.6427	    -0.601	 -0.2443	    0.5121	 -0.3983    0.1000    0.0000
25	   4	     0.517	 -0.8758	    0.4999	  0.8856	    -1.017	-0.009879	   -0.1859	 -0.1097	     0.188	 -0.1061	 -0.002085	  0.2158    0.0000    0.0000
26	   0	    0.4699	 -0.8391	    0.4917	  0.8265	   -0.9616	 0.01263	    0.0185	  0.2606	   -0.2349	 -0.1143	    0.2164	 -0.1463    0.0000    0.0000
27	   4	    0.5502	 -0.8624	    0.4718	  0.9077	    -1.022	-0.04526	    0.5218	  0.3334	   -0.5496	  0.2852	   0.02778	 -0.6186    0.0000    0.0000
28	   4	    0.7134	 -0.7107	    0.2588	  0.9732	   -0.9722	 -0.2625	   -0.2698	 -0.2709	    0.3695	-0.09825	  -0.09966	  0.3691    0.0000    0.0000
29	   0	    0.4626	 -0.9194	    0.5649	  0.8603	    -1.027	 0.05907	  -0.01525	  0.1493	   -0.1216	-0.08783	    0.1369	-0.06142    0.0000    0.0000
30	   0	    0.4026	 -0.9957	     0.661	  0.8465	    -1.064	  0.1492	   -0.1266	  0.5865	   -0.4446	 -0.4029	    0.5712	 -0.1836    0.2000    0.0000
