% Case : Normal Case 
% Bus Data
% Bus No      Bus Name         Bus Type       VA in complex#      VB in complex#      VC in complex#      IA in complex#      IB in complex#      IC in complex#   Shunt Cap   Shunt Available
   1	   3	      1.06	       0	     -0.53	   0.918	     -0.53	  -0.918	     15.83	   1.022	      -8.8	    13.2	     -7.03	  -14.22,    0.0000,    0.0000
   2	   2	    0.9909	 -0.3254	   -0.2137	   1.021	   -0.7773	 -0.6955	    -1.958	   -3.86	     4.321	  0.2346	    -2.364	   3.625,    0.0000,    0.0000
   3	   0	    0.9224	 -0.3999	   -0.1149	  0.9988	   -0.8076	 -0.5989	  -0.08578	  0.1018	  -0.04531	 -0.1252	    0.1311	 0.02337,    0.0000,    0.1000
   4	   4	    0.8857	 -0.4896	  -0.01885	   1.012	   -0.8668	 -0.5222	    -1.415	  -1.783	     2.252	 -0.3337	    -0.837	   2.117,    0.0000,    0.0000
   5	   2	    0.7502	 -0.6762	    0.2105	  0.9878	   -0.9607	 -0.3116	     -4.91	   1.518	     1.141	  -5.011	     3.769	   3.493,    0.0000,    0.0000
   6	   4	    0.8395	 -0.5616	   0.06665	   1.008	   -0.9061	 -0.4462	   -0.7907	  -1.182	     1.419	-0.09382	   -0.6282	   1.276,    0.0000,    0.4000
   7	   0	    0.7728	 -0.6143	    0.1456	  0.9764	   -0.9184	 -0.3621	   -0.5605	   1.151	   -0.7163	  -1.061	     1.277	-0.08997,    0.0000,    0.2000
   8	   2	    0.8204	 -0.5891	   0.09995	   1.005	   -0.9204	  -0.416	    -1.457	  0.5177	      0.28	   -1.52	     1.177	   1.003,    0.0000,    0.0000
   9	   4	    0.7849	 -0.6989	    0.2129	   1.029	   -0.9978	 -0.3303	    0.2473	  0.2777	   -0.3642	 0.07536	    0.1168	 -0.3531,    0.0000,    0.0000
  10	   0	    0.7491	 -0.7676	    0.2902	   1.033	    -1.039	 -0.2649	   -0.1216	  0.2597	   -0.1641	 -0.2351	    0.2857	-0.02455,    0.1900,    0.3100
  11	   2	    0.8081	 -0.7196	    0.2191	    1.06	    -1.027	   -0.34	   -0.1982	 -0.2226	    0.2919	-0.06037	  -0.09367	   0.283,    0.0000,    0.0000
  12	   4	    0.7729	  -0.721	    0.2379	    1.03	    -1.011	 -0.3089	   -0.4394	  0.3057	  -0.04507	 -0.5333	    0.4844	  0.2276,    0.0000,    0.0000
  13	   2	    0.7832	 -0.7305	    0.2411	   1.044	    -1.024	  -0.313	   -0.1364	 -0.1463	    0.1949	-0.04502	  -0.05845	  0.1913,    0.0000,    0.0000
  14	   0	    0.7205	 -0.7285	    0.2706	  0.9883	   -0.9912	 -0.2597	   -0.1572	    0.27	   -0.1552	 -0.2712	    0.3124	0.001197,    0.0000,    0.2000
  15	   0	     0.711	 -0.7292	     0.276	  0.9803	    -0.987	 -0.2511	   -0.1932	  0.3739	   -0.2272	 -0.3542	    0.4204	-0.01962,    0.0000,    0.1000
  16	   0	    0.7395	 -0.7369	    0.2684	   1.009	    -1.008	  -0.272	  -0.05791	  0.1793	   -0.1263	 -0.1398	    0.1842	 -0.0395,    0.0000,    0.3000
  17	   0	    0.7311	 -0.7556	    0.2889	   1.011	     -1.02	 -0.2553	  -0.09946	  0.4992	   -0.3826	 -0.3357	     0.482	 -0.1634,    0.0000,    0.2000
  18	   0	    0.6798	 -0.7416	    0.3023	  0.9596	   -0.9822	  -0.218	  -0.07449	  0.1475	  -0.09046	 -0.1382	     0.165	-0.009222,    0.0000,    0.1000
  19	   0	    0.6733	 -0.7488	    0.3119	  0.9575	   -0.9851	 -0.2087	   -0.1898	  0.4637	   -0.3066	 -0.3962	    0.4965	-0.06743,    0.0000,    0.1000
  20	   0	    0.6888	  -0.754	    0.3086	  0.9735	   -0.9974	 -0.2195	  -0.04739	  0.1025	  -0.06509	 -0.0923	    0.1125	-0.01022,    0.0000,    0.1000
