% Case : Normal Case 
% Bus Data
% Bus No      Bus Name         Bus Type       VA in complex#      VB in complex#      VC in complex#      IA in complex#      IB in complex#      IC in complex#   Shunt Cap   Shunt Available
1	   3	      1.06	       0	     -0.53	   0.918	     -0.53	  -0.918	     15.89	   1.017	    -8.828	   13.26	    -7.066	  -14.27    0.0000    0.0000
2	   2	    0.9905	 -0.3266	   -0.2124	   1.021	   -0.7781	 -0.6945	     -1.97	  -3.881	     4.346	  0.2343	    -2.376	   3.647    0.0000    0.0000
3	   0	    0.9216	 -0.4016	    -0.113	  0.9989	   -0.8085	 -0.5973	   -0.0856	   0.102	  -0.04553	 -0.1251	    0.1311	 0.02313    0.0000    0.1000
4	   4	    0.8846	 -0.4916	  -0.01655	   1.012	    -0.868	 -0.5203	    -1.429	  -1.797	     2.271	 -0.3384	   -0.8423	   2.136    0.0000    0.0000
5	   2	    0.7489	 -0.6777	    0.2125	  0.9874	   -0.9613	 -0.3097	    -4.908	   1.526	     1.132	  -5.014	     3.776	   3.487    0.0000    0.0000
6	   4	    0.8379	 -0.5639	   0.06937	   1.008	   -0.9073	 -0.4437	   -0.7999	  -1.189	     1.429	 -0.0984	   -0.6295	   1.287    0.0000    0.4000
7	   0	    0.7713	 -0.6161	    0.1479	   0.976	   -0.9192	 -0.3599	   -0.5577	   1.152	   -0.7189	  -1.059	     1.277	-0.09304    0.0000    0.2000
8	   2	    0.8187	 -0.5914	    0.1028	   1.005	   -0.9215	 -0.4133	    -1.455	  0.5218	    0.2757	  -1.521	     1.179	  0.9993    0.0000    0.0000
9	   4	    0.7827	 -0.7014	    0.2161	   1.029	   -0.9988	 -0.3271	     0.248	  0.2767	   -0.3637	 0.07646	    0.1156	 -0.3532    0.0000    0.0000
10	   0	    0.7465	 -0.7702	    0.2937	   1.032	     -1.04	 -0.2614	   -0.1207	  0.2601	   -0.1649	 -0.2346	    0.2856	-0.02555    0.1900    0.3100
11	   2	    0.8058	 -0.7221	    0.2225	   1.059	    -1.028	 -0.3368	   -0.1989	  -0.222	    0.2917	-0.06129	  -0.09277	  0.2833    0.0000    0.0000
12	   4	    0.7707	 -0.7233	     0.241	   1.029	    -1.012	 -0.3058	   -0.4379	  0.3076	  -0.04749	  -0.533	    0.4854	  0.2254    0.0000    0.0000
13	   2	     0.781	 -0.7329	    0.2442	   1.043	    -1.025	 -0.3099	   -0.1369	 -0.1458	    0.1947	-0.04561	  -0.05787	  0.1914    0.0000    0.0000
14	   0	    0.7182	 -0.7308	    0.2738	  0.9874	    -0.992	 -0.2566	   -0.1564	  0.2705	    -0.156	 -0.2707	    0.3124	0.0001992    0.0000    0.2000
15	   0	    0.7085	 -0.7315	    0.2793	  0.9794	   -0.9878	 -0.2478	   -0.1919	  0.3745	   -0.2284	 -0.3535	    0.4203	-0.02102    0.0000    0.1000
16	   0	    0.7372	 -0.7393	    0.2717	   1.008	    -1.009	 -0.2688	  -0.05734	  0.1795	   -0.1268	 -0.1394	    0.1841	-0.04009    0.0000    0.3000
17	   0	    0.7286	 -0.7581	    0.2923	    1.01	    -1.021	 -0.2519	  -0.09779	  0.4995	   -0.3837	 -0.3344	    0.4814	  -0.165    0.0000    0.2000
18	   0	    0.6773	 -0.7439	    0.3056	  0.9585	   -0.9829	 -0.2146	  -0.07399	  0.1477	  -0.09093	 -0.1379	    0.1649	-0.009778    0.0000    0.1000
19	   0	    0.6708	 -0.7511	    0.3151	  0.9564	   -0.9859	 -0.2053	   -0.1883	  0.4643	    -0.308	 -0.3952	    0.4962	-0.06911    0.0000    0.1000
20	   0	    0.6863	 -0.7564	    0.3119	  0.9725	   -0.9982	 -0.2161	  -0.04704	  0.1027	   -0.0654	-0.09208	    0.1124	 -0.0106    0.0000    0.1000
21	   0	    0.7076	 -0.7541	    0.2993	  0.9898	    -1.007	 -0.2357	   -0.1842	  0.9874	    -0.763	 -0.6532	    0.9472	 -0.3342    0.0000    0.1000
22	   4	     0.708	 -0.7522	    0.2975	  0.9892	    -1.005	  -0.237	    0.2665	  0.2508	   -0.3504	  0.1054	   0.08394	 -0.3562    0.0000    0.0000
23	   0	    0.6825	 -0.7363	    0.2965	  0.9592	   -0.9789	 -0.2229	  -0.04988	  0.1711	   -0.1232	 -0.1287	    0.1731	-0.04233    0.0000    0.0000
24	   0	    0.6741	 -0.7475	    0.3103	  0.9576	   -0.9844	 -0.2101	  -0.04229	  0.5438	   -0.4498	 -0.3085	    0.4921	 -0.2353    0.0430    0.0570
25	   4	    0.6851	 -0.7516	    0.3084	  0.9691	   -0.9935	 -0.2175	   -0.1639	 -0.1494	    0.2114	-0.06727	  -0.04744	  0.2167    0.0000    0.0000
26	   0	    0.6407	 -0.7301	    0.3119	    0.92	   -0.9527	 -0.1898	  -0.02985	  0.2135	     -0.17	 -0.1326	    0.1998	-0.08089    0.0000    0.0000
27	   4	    0.7093	 -0.7372	    0.2838	  0.9828	   -0.9931	 -0.2456	    0.5125	   0.494	    -0.684	  0.1968	    0.1716	 -0.6908    0.0000    0.0000
28	   4	    0.8178	 -0.5875	   0.09992	   1.002	   -0.9177	 -0.4145	   -0.1629	 -0.2268	    0.2779	-0.02771	   -0.1149	  0.2545    0.0000    0.0000
29	   0	    0.6511	 -0.8145	    0.3798	  0.9711	    -1.031	 -0.1566	  -0.03721	  0.1181	  -0.08366	-0.09126	    0.1209	-0.02682    0.0000    0.0000
30	   0	    0.6187	 -0.9043	    0.4738	   0.988	    -1.093	-0.08368	   -0.2055	  0.4435	   -0.2813	 -0.3997	    0.4868	-0.04379    0.2000    0.0000
