% Case : Normal Case 
% Bus Data
% Bus No      Bus Name         Bus Type       VA in complex#      VB in complex#      VC in complex#      IA in complex#      IB in complex#      IC in complex#   Shunt Cap   Shunt Available
   1	   3	      1.06	       0	     -0.53	   0.918	     -0.53	  -0.918	     16.06	   1.005	    -8.902	   13.41	    -7.161	  -14.41,    0.0000,    0.0000
   2	   2	    0.9894	   -0.33	    -0.209	   1.022	   -0.7805	 -0.6919	    -2.006	  -3.941	     4.416	  0.2338	     -2.41	   3.707,    0.0000,    0.0000
   3	   0	    0.9194	 -0.4055	   -0.1085	   0.999	   -0.8109	 -0.5935	  -0.08518	  0.1024	   -0.0461	  -0.125	    0.1313	 0.02256,    0.0000,    0.1000
   4	   4	    0.8819	 -0.4965	  -0.01097	   1.012	   -0.8709	 -0.5155	    -1.446	  -1.804	     2.285	 -0.3508	   -0.8387	   2.154,    0.0000,    0.0000
   5	   2	     0.745	  -0.682	    0.2181	  0.9862	   -0.9631	 -0.3042	    -4.903	   1.551	     1.108	  -5.021	     3.794	    3.47,    0.0000,    0.0000
   6	   4	    0.8334	 -0.5705	   0.07738	   1.007	   -0.9108	 -0.4365	   -0.7271	  -1.062	     1.284	-0.09855	   -0.5564	   1.161,    0.0000,    0.4000
   7	   0	     0.767	 -0.6216	    0.1548	   0.975	   -0.9218	 -0.3535	   -0.5496	   1.156	   -0.7262	  -1.054	     1.276	  -0.102,    0.0000,    0.2000
   8	   2	    0.8142	 -0.5977	    0.1105	   1.004	   -0.9247	 -0.4062	    -1.451	   0.533	    0.2639	  -1.523	     1.187	  0.9902,    0.0000,    0.0000
   9	   4	    0.7688	 -0.7166	    0.2362	   1.024	    -1.005	 -0.3075	     1.134	   1.217	    -1.621	  0.3741	    0.4864	  -1.591,    0.0000,    0.0000
  10	   0	    0.7796	 -0.8382	    0.3361	   1.094	    -1.116	 -0.2561	   -0.1141	  0.2397	   -0.1505	 -0.2187	    0.2646	  -0.021,    0.5000,    0.0000
  11	   2	    0.7915	 -0.7377	    0.2431	   1.054	    -1.035	 -0.3166	   -0.2032	  -0.218	    0.2905	-0.06699	  -0.08722	   0.285,    0.0000,    0.0000
  12	   4	    0.7712	 -0.7229	    0.2404	   1.029	    -1.012	 -0.3064	   -0.1154	  0.6516	   -0.5066	 -0.4258	     0.622	 -0.2258,    0.0000,    0.0000
  13	   2	    0.7814	 -0.7325	    0.2436	   1.043	    -1.025	 -0.3105	   -0.1368	 -0.1459	    0.1948	 -0.0455	  -0.05798	  0.1914,    0.0000,    0.0000
  14	   0	    0.7221	 -0.7338	    0.2744	  0.9923	   -0.9965	 -0.2585	   -0.1558	  0.2691	   -0.1551	 -0.2695	    0.3109	0.0004226,    0.0000,    0.2000
  15	   0	    0.7143	 -0.7391	    0.2829	  0.9881	   -0.9972	  -0.249	   -0.1898	  0.3713	   -0.2267	   -0.35	    0.4164	 -0.0213,    0.0000,    0.1000
  16	   0	    0.7501	 -0.7694	    0.2913	   1.034	    -1.041	 -0.2649	  -0.05356	  0.1751	   -0.1248	 -0.1339	    0.1784	-0.04115,    0.0000,    0.3000
  17	   0	    0.7571	 -0.8138	    0.3262	   1.063	    -1.083	 -0.2488	  -0.08495	  0.4739	    -0.368	 -0.3105	    0.4529	 -0.1634,    0.0000,    0.2000
  18	   0	    0.6943	 -0.7725	    0.3218	  0.9875	    -1.016	  -0.215	   -0.0707	  0.1436	  -0.08903	  -0.133	    0.1597	-0.01058,    0.0000,    0.1000
  19	   0	    0.6939	 -0.7922	    0.3391	  0.9971	    -1.033	 -0.2049	   -0.1757	  0.4458	   -0.2983	 -0.3751	     0.474	-0.07076,    0.0000,    0.1000
  20	   0	    0.7118	 -0.8043	    0.3406	   1.019	    -1.052	 -0.2144	  -0.04365	 0.09801	  -0.06306	-0.08681	    0.1067	 -0.0112,    0.0000,    0.1000
  21	   0	    0.7211	 -0.7652	    0.3021	   1.007	    -1.023	 -0.2419	   -0.1827	  0.9716	   -0.7501	  -0.644	    0.9328	 -0.3276,    0.0000,    0.1000
  22	   4	    0.7155	  -0.745	    0.2875	  0.9922	    -1.003	 -0.2471	     2.037	   1.957	    -2.713	  0.7855	    0.6764	  -2.743,    0.0000,    0.0000
  23	   0	    0.6884	 -0.7394	    0.2962	  0.9659	   -0.9846	 -0.2265	  -0.04995	  0.1699	   -0.1222	 -0.1282	    0.1721	-0.04169,    0.0000,    0.0000
  24	   0	    0.6801	 -0.7445	    0.3047	  0.9613	   -0.9848	 -0.2168	  -0.04568	  0.5425	    -0.447	 -0.3108	    0.4927	 -0.2317,    0.0430,    0.0570
  25	   4	    0.6891	  -0.748	    0.3032	  0.9707	   -0.9923	 -0.2228	    -0.155	 -0.1428	    0.2012	-0.06285	  -0.04617	  0.2057,    0.0000,    0.0000
