% Case : Normal Case 
% Bus Data
% Bus No      Bus Name         Bus Type       VA in complex#      VB in complex#      VC in complex#      IA in complex#      IB in complex#      IC in complex#   Shunt Cap   Shunt Available
1	   3	      1.06	       0	     -0.53	   0.918	     -0.53	  -0.918	     15.89	   1.016	    -8.824	   13.25	    -7.064	  -14.27    0.0000    0.0000
2	   2	    0.9906	 -0.3263	   -0.2127	   1.021	   -0.7779	 -0.6948	    -1.966	  -3.871	     4.336	  0.2334	     -2.37	   3.638    0.0000    0.0000
3	   0	    0.9215	 -0.4017	   -0.1128	  0.9989	   -0.8087	 -0.5971	  -0.08558	   0.102	  -0.04556	 -0.1251	    0.1311	 0.02311    0.0000    0.1000
4	   4	    0.8844	 -0.4918	  -0.01628	   1.012	   -0.8682	   -0.52	    -1.431	  -1.801	     2.275	  -0.339	    -0.844	    2.14    0.0000    0.0000
5	   2	    0.7505	 -0.6759	    0.2101	  0.9879	   -0.9606	  -0.312	    -4.675	   1.777	    0.7983	  -4.937	     3.877	    3.16    0.0000    0.0000
6	   4	    0.8377	 -0.5642	   0.06975	   1.008	   -0.9075	 -0.4434	   -0.5392	 -0.8006	    0.9629	-0.06665	   -0.4237	  0.8672    0.0000    0.4000
7	   0	    0.7832	 -0.6328	    0.1565	  0.9947	   -0.9397	 -0.3618	   -0.5404	   1.133	   -0.7106	  -1.034	     1.251	-0.09824    0.2000    0.0000
8	   2	    0.8185	 -0.5917	    0.1032	   1.005	   -0.9217	  -0.413	    -1.455	  0.5224	    0.2751	  -1.521	      1.18	  0.9988    0.0000    0.0000
9	   4	    0.7825	 -0.7017	    0.2164	   1.028	   -0.9989	 -0.3268	      0.25	  0.2787	   -0.3663	 0.07712	    0.1164	 -0.3558    0.0000    0.0000
10	   0	    0.7464	 -0.7704	     0.294	   1.032	     -1.04	 -0.2612	   -0.1206	  0.2601	    -0.165	 -0.2345	    0.2856	-0.02563    0.1900    0.3100
11	   2	    0.8056	 -0.7223	    0.2228	   1.059	    -1.028	 -0.3365	    -0.199	 -0.2219	    0.2917	-0.06138	  -0.09269	  0.2833    0.0000    0.0000
12	   4	    0.7704	 -0.7237	    0.2416	   1.029	    -1.012	 -0.3053	   -0.4012	  0.3467	   -0.0997	 -0.5208	    0.5009	  0.1741    0.0000    0.0000
